OBJECTID,FID_GRID_TAZ_50_100,grid_id,Grid_Area,FID_amap_TAZ_district_adjust,FID_1,TAZ,NO,FID_2,ID,SNAME,area,code,ORIG_FID,Distance,NewArea,Shape_Length,Shape_Area,segArea
2947,2532,2532,830331.088,296,428,712,218,296,6640,BA402D-03,1712183.425,664,296,0,1706460,0.009132532,3.54851E-06,40448.46484
2948,2532,2532,830331.088,297,429,711,217,297,6630,BA402C-07,1296348.292,663,297,0,1292100,0.006764299,1.887E-06,21509.70508
2949,2532,2532,830331.088,310,434,709,215,310,6670,BA402C-06,1795768.443,667,310,0,1789820,0.03148991,6.74061E-05,768369.125
2950,2533,2533,830319.732,296,428,712,218,296,6640,BA402D-03,1712183.425,664,296,0,1706460,0.01881911,2.10777E-05,240260.7344
2951,2533,2533,830319.732,304,437,707,213,304,6710,BA402C-05,1763133.285,671,304,0,1756340,0.011671992,5.66318E-06,64555.97656
2952,2533,2533,830319.732,305,438,708,214,305,6720,BA402D-04,2331135.597,672,305,0,2321700,0.023614141,3.23815E-05,369114.7813
2953,2533,2533,830319.732,310,434,709,215,310,6670,BA402C-06,1795768.443,667,310,0,1789820,0.015862629,1.37193E-05,156389.0781
2954,2534,2534,830308.41,301,423,738,244,301,6770,LG102B-01,1951924.694,677,301,0,1943330,0.012286297,1.27833E-06,14570.94141
2955,2534,2534,830308.41,305,438,708,214,305,6720,BA402D-04,2331135.597,672,305,0,2321700,0.033743818,7.15633E-05,815736.5625
2956,2535,2535,830297.1221,292,408,739,245,292,6780,LG102B-02,1223461.621,678,292,0,1218140,0.020639136,1.61045E-05,183570.8594
2957,2535,2535,830297.1221,301,423,738,244,301,6770,LG102B-01,1951924.694,677,301,0,1943330,0.03106716,5.65406E-05,644486.9375
2958,2535,2535,830297.1221,305,438,708,214,305,6720,BA402D-04,2331135.597,672,305,0,2321700,0.00481684,1.96473E-07,2239.594238
2959,2536,2536,830285.8683,292,408,739,245,292,6780,LG102B-02,1223461.621,678,292,0,1218140,0.0094846,5.05814E-06,57656.86328
2960,2536,2536,830285.8683,293,409,744,249,293,6790,LG102B-03,1975938.386,679,293,0,1965850,0.024404056,2.89433E-05,329912.7188
2961,2536,2536,830285.8683,301,423,738,244,301,6770,LG102B-01,1951924.694,677,301,0,1943330,0.027538034,3.88396E-05,442712.9063
2962,2536,2536,830285.8683,302,410,741,247,302,6760,LG102A-03,1739883.065,676,302,0,1730830,0.000114216,5.3022E-10,6.04349947
2963,2537,2537,830274.6486,293,409,744,249,293,6790,LG102B-03,1975938.386,679,293,0,1965850,0.027068466,2.74211E-05,312557.875
2964,2537,2537,830274.6486,302,410,741,247,302,6760,LG102A-03,1739883.065,676,302,0,1730830,0.026233672,3.97546E-05,453135.75
2965,2537,2537,830274.6486,303,160,737,243,303,6800,LG102A-04,3643682.844,680,303,0,3621900,0.010457989,5.66584E-06,64582.23438
2966,2538,2538,830263.4629,302,410,741,247,302,6760,LG102A-03,1739883.065,676,302,0,1730830,0.01310361,7.21718E-06,82261.19531
2967,2538,2538,830263.4629,303,160,737,243,303,6800,LG102A-04,3643682.844,680,303,0,3621900,0.03408587,6.2961E-05,717641.4375
2968,2538,2538,830263.4629,309,371,734,240,309,6750,LG102A-02,3064606.509,675,309,0,3049170,0.008639971,2.66342E-06,30357.45508
2969,2539,2539,830252.3112,303,160,737,243,303,6800,LG102A-04,3643682.844,680,303,0,3621900,0.030354916,5.53068E-05,630390.75
2970,2539,2539,830252.3112,414,42,783,268,414,7140,LG103-T3,5250256.195,714,414,0,5214120,0.020446231,1.75347E-05,199860.7656
2971,2540,2540,830241.1936,414,42,783,268,414,7140,LG103-T3,5250256.195,714,414,0,5214120,0.023114455,2.71246E-05,309165.125
2972,2540,2540,830241.1936,422,477,802,278,422,7150,LG103-14,3872907.071,715,422,0,3844950,0.028722431,4.5717E-05,521077.125
2973,2541,2541,830230.1101,422,477,802,278,422,7150,LG103-14,3872907.071,715,422,0,3844950,0.03416,7.28416E-05,830230.0625
2974,2542,2542,830219.0606,405,154,805,280,405,7160,LG103-11,4028968.757,716,405,0,3996170,0.000389992,5.94774E-09,67.79144287
2975,2542,2542,830219.0606,422,477,802,278,422,7150,LG103-14,3872907.071,715,422,0,3844950,0.034098994,7.28356E-05,830151.25
2976,2543,2543,830208.0452,405,154,805,280,405,7160,LG103-11,4028968.757,716,405,0,3996170,0.032973321,6.59061E-05,751159.875
2977,2543,2543,830208.0452,422,477,802,278,422,7150,LG103-14,3872907.071,715,422,0,3844950,0.017800711,6.93551E-06,79046.53125
2978,2544,2544,830197.0638,405,154,805,280,405,7160,LG103-11,4028968.757,716,405,0,3996170,0.03416,7.28416E-05,830197.0625
2979,2545,2545,830186.1165,203,9,779,264,203,7180,LG103-10,4072123.382,718,203,0,4036140,0.027402043,4.88145E-05,556345.5625
2980,2545,2545,830186.1165,405,154,805,280,405,7160,LG103-11,4028968.757,716,405,0,3996170,0.023854459,2.40271E-05,273840.5
2981,2546,2546,830175.2032,203,9,779,264,203,7180,LG103-10,4072123.382,718,203,0,4036140,0.033869949,7.22977E-05,823975.3125
2982,2546,2546,830175.2032,394,12,785,270,394,7240,LG103-T2,2236421.119,724,394,0,2216520,0.003965424,5.43853E-07,6198.09668
2983,2547,2547,830164.3239,203,9,779,264,203,7180,LG103-10,4072123.382,718,203,0,4036140,0.036060799,7.02612E-05,800753.0625
2984,2547,2547,830164.3239,394,12,785,270,394,7240,LG103-T2,2236421.119,724,394,0,2216520,0.004457996,8.32488E-07,9487.569336
2985,2548,2548,830153.4787,4,10,780,265,4,7380,LG104-T1,3390410.465,738,4,0,3359720,0.02367293,2.89931E-05,330427.8438
2986,2548,2548,830153.4787,203,9,779,264,203,7180,LG103-10,4072123.382,718,203,0,4036140,0.026408069,1.89151E-05,215568.9063
2987,2549,2549,830142.6675,4,10,780,265,4,7380,LG104-T1,3390410.465,738,4,0,3359720,0.027980849,3.70154E-05,421845
2988,2549,2549,830142.6675,74,87,977,354,74,7390,LG104-02,1563684.037,739,74,0,1549470,0.002612604,2.95931E-07,3372.565918
2989,2549,2549,830142.6675,406,101,975,353,406,7320,LG104-01,1476871.988,732,406,0,1463280,0.022978536,2.11352E-05,240869.3906
2990,2550,2550,830131.8904,4,10,780,265,4,7380,LG104-T1,3390410.465,738,4,0,3359720,0.018444158,1.21817E-05,138824.5
2991,2550,2550,830131.8904,74,87,977,354,74,7390,LG104-02,1563684.037,739,74,0,1549470,0.029065839,5.45777E-05,621992.625
2992,2550,2550,830131.8904,406,101,975,353,406,7320,LG104-01,1476871.988,732,406,0,1463280,0.011483472,5.51923E-06,62901.54688
2993,2550,2550,830131.8904,420,86,988,363,420,7400,LG104-02,1468785.187,740,420,0,1455530,0.004249805,5.62885E-07,6415.019043
2994,2551,2551,830121.1473,73,74,987,362,73,7410,LG104-02,1245675.987,741,73,0,1234510,0.014073878,9.90882E-06,112920.7344
2995,2551,2551,830121.1473,74,87,977,354,74,7390,LG104-02,1563684.037,739,74,0,1549470,0.027393359,2.64191E-05,301079.3438
2996,2551,2551,830121.1473,420,86,988,363,420,7400,LG104-02,1468785.187,740,420,0,1455530,0.027590493,3.65137E-05,416119.5938
2997,2552,2552,830110.4383,70,65,792,274,70,7450,LG104-05,5112411.272,745,70,0,5069760,0.016690492,1.30422E-05,148632.2031
2998,2552,2552,830110.4383,73,74,987,362,73,7410,LG104-02,1245675.987,741,73,0,1234510,0.028927325,5.10339E-05,581586.5
2999,2552,2552,830110.4383,420,86,988,363,420,7400,LG104-02,1468785.187,740,420,0,1455530,0.013706241,8.75734E-06,99801.84375
3000,2552,2552,830110.4383,467,73,981,356,467,7430,LG104-07,984223.7009,743,467,0,975179,0.000459329,8.15638E-09,92.95371246
3001,2553,2553,830099.7633,70,65,792,274,70,7450,LG104-05,5112411.272,745,70,0,5069760,0.032441047,6.79754E-05,774643.375
3002,2553,2553,830099.7633,73,74,987,362,73,7410,LG104-02,1245675.987,741,73,0,1234510,0.010293245,4.86618E-06,55453.89844
3003,2554,2554,830089.1223,70,65,792,274,70,7450,LG104-05,5112411.272,745,70,0,5069760,0.03416,7.28416E-05,830089.125
3004,2555,2555,830078.5153,70,65,792,274,70,7450,LG104-05,5112411.272,745,70,0,5069760,0.032332357,6.63994E-05,756666.9375
3005,2555,2555,830078.5153,462,483,811,285,462,7470,LG104-06,4195670.688,747,462,0,4161420,0.015105935,6.44219E-06,73413.85938
3006,2556,2556,830067.9424,68,52,771,258,68,7490,LG104-T2,12887972.52,749,68,0,12791200,0.018163805,7.92581E-06,90318.32813
3007,2556,2556,830067.9424,70,65,792,274,70,7450,LG104-05,5112411.272,745,70,0,5069760,0.025041232,3.32546E-05,378950.375
3008,2556,2556,830067.9424,462,483,811,285,462,7470,LG104-06,4195670.688,747,462,0,4161420,0.024531733,3.16612E-05,360799.4375
3009,2557,2557,830057.4035,68,52,771,258,68,7490,LG104-T2,12887972.52,749,68,0,12791200,0.03416,7.28416E-05,830057.375
3010,2558,2558,830046.8986,34,51,1018,373,34,4150,YT102-T2-01,24956704.35,415,34,0,24770500,0.015488692,1.15389E-05,131489.4688
3011,2558,2558,830046.8986,68,52,771,258,68,7490,LG104-T2,12887972.52,749,68,0,12791200,0.031847453,6.13027E-05,698560
3012,2559,2559,830036.4278,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.025819627,3.21239E-05,366051.125
3013,2559,2559,830036.4278,34,51,1018,373,34,4150,YT102-T2-01,24956704.35,415,34,0,24770500,0.024471545,2.98903E-05,340604.7188
3014,2559,2559,830036.4278,68,52,771,258,68,7490,LG104-T2,12887972.52,749,68,0,12791200,0.013924785,1.08274E-05,123377.7734
3015,2560,2560,830025.9909,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.034149342,6.69445E-05,762829.125
3016,2560,2560,830025.9909,34,51,1018,373,34,4150,YT102-T2-01,24956704.35,415,34,0,24770500,0.009674452,5.89712E-06,67198.90625
3017,2561,2561,830015.5881,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.03416,7.28416E-05,830015.5625
3018,2562,2562,830005.2193,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.03416,7.28416E-05,830005.1875
3019,2563,2563,829994.8846,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.034159998,7.28416E-05,829994.8125
3020,2564,2564,829984.5838,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.03416,7.28416E-05,829984.5625
3021,2565,2565,829974.3171,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.03416,7.28416E-05,829974.3125
3022,2566,2566,829964.0844,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.034159998,7.28416E-05,829964
3023,2567,2567,829953.8857,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.03416,7.28416E-05,829953.875
3024,2568,2568,829943.721,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.03416,7.28416E-05,829943.6875
3025,2569,2569,829933.5903,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.034159998,7.28416E-05,829933.5
3026,2570,2570,829923.4936,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.03416,7.28416E-05,829923.5
3027,2571,2571,829913.4309,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.03416,7.28416E-05,829913.4375
3028,2572,2572,829903.4022,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.03416,7.28416E-05,829903.375
3029,2573,2573,829893.4076,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.034159998,7.28416E-05,829893.3125
3030,2574,2574,829883.4469,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.029822113,4.38876E-05,500012.6563
3031,2574,2574,829883.4469,26,54,885,311,26,8140,LG303-T3,17753759.51,814,26,0,17611900,0.025377909,2.8954E-05,329869.1563
3032,2575,2575,829873.5202,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.013505546,7.23008E-06,82370.65625
3033,2575,2575,829873.5202,24,50,881,307,24,8150,LG303-T2,50374308.87,815,24,0,50072700,0.002748426,4.03558E-07,4597.819336
3034,2575,2575,829873.5202,26,54,885,311,26,8140,LG303-T3,17753759.51,814,26,0,17611900,0.031860077,4.58766E-05,522664.5938
3035,2575,2575,829873.5202,486,55,1020,374,486,8170,LG401-T1,14774436.63,817,486,0,14624900,0.02116245,1.93314E-05,220241.0781
3036,2576,2576,829863.6276,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.032280655,5.84267E-05,665638.625
3037,2576,2576,829863.6276,26,54,885,311,26,8140,LG303-T3,17753759.51,814,26,0,17611900,0.022366329,1.44148E-05,164224.0781
3038,2577,2577,829853.7689,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.03416,7.28416E-05,829853.75
3039,2578,2578,829843.9442,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.03416,7.28416E-05,829843.9375
3040,2579,2579,829834.1536,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.03416,7.28416E-05,829834.125
3041,2580,2580,829824.3969,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.034159998,7.28416E-05,829824.3125
3042,2581,2581,829814.6742,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.03416,7.28416E-05,829814.6875
3043,2582,2582,829804.9855,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.03416,7.28416E-05,829804.9375
3044,2583,2583,829795.3308,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.034159998,7.28416E-05,829795.25
3045,2584,2584,829785.71,10,47,944,338,10,8200,LG401-T2,27162632.34,820,10,0,26888300,0.027099732,2.34892E-05,267580.2813
3046,2584,2584,829785.71,11,48,951,341,11,8220,LG401-03,5557858.221,822,11,0,5488380,0.030579167,4.93524E-05,562203.8125
3047,2585,2585,829776.1233,11,48,951,341,11,8220,LG401-03,5557858.221,822,11,0,5488380,0.037612471,4.79541E-05,546271.3125
3048,2586,2586,829766.5705,11,48,951,341,11,8220,LG401-03,5557858.221,822,11,0,5488380,0.003831184,6.85229E-07,7805.526367
3049,2587,2587,829757.0517,11,48,951,341,11,8220,LG401-03,5557858.221,822,11,0,5488380,0.0114121,5.06987E-06,57753.15234
3050,2588,2588,829747.5669,11,48,951,341,11,8220,LG401-03,5557858.221,822,11,0,5488380,0.023105496,2.68317E-05,305644.9688
3051,2589,2589,829738.1161,9,44,1036,385,9,8210,LG401-T3,33223886.93,821,9,0,32802400,0.007017878,2.36102E-06,26894.8418
3052,2589,2589,829738.1161,11,48,951,341,11,8220,LG401-03,5557858.221,822,11,0,5488380,0.012463275,9.14771E-06,104203.8359
3053,2590,2590,829728.6993,9,44,1036,385,9,8210,LG401-T3,33223886.93,821,9,0,32802400,0.00803358,1.0351E-06,11790.74023
3054,2591,2591,829719.3164,9,44,1036,385,9,8210,LG401-T3,33223886.93,821,9,0,32802400,0.008359774,1.94301E-06,22132.57031
3055,2592,2592,829709.9675,9,44,1036,385,9,8210,LG401-T3,33223886.93,821,9,0,32802400,0.021628847,1.15233E-05,131257.0469
3056,2593,2593,829700.6526,9,44,1036,385,9,8210,LG401-T3,33223886.93,821,9,0,32802400,0.03279134,2.46702E-05,281005.25
3057,2594,2594,829691.3717,9,44,1036,385,9,8210,LG401-T3,33223886.93,821,9,0,32802400,0.022515543,8.06119E-06,91819.07031
3058,2594,2594,829691.3717,472,24,1037,386,472,8290,LG402-T2,30569970.06,829,472,0,30309400,0.033193173,5.38382E-05,613236.5625
3059,2595,2595,829682.1247,472,24,1037,386,472,8290,LG402-T2,30569970.06,829,472,0,30309400,0.031496287,4.80444E-05,547238.1875
3060,2595,2595,829682.1247,482,486,941,336,482,8300,LG402-T4,11335460.93,830,482,0,11213400,0.010912239,4.89707E-06,55779.75391
3061,2596,2596,829672.9117,472,24,1037,386,472,8290,LG402-T2,30569970.06,829,472,0,30309400,0.007870831,3.37981E-06,38496.44141
3062,2596,2596,829672.9117,482,486,941,336,482,8300,LG402-T4,11335460.93,830,482,0,11213400,0.016670849,1.22212E-05,139203
3063,2603,2603,830626.2377,104,269,562,109,104,5330,XBGY-42,2563278.505,533,104,0,2549380,0.003383247,4.24192E-07,4836.960449
3064,2603,2603,830626.2377,105,243,1029,381,105,5320,BA104B,29859945.28,532,105,0,29662700,0.018296217,1.77377E-05,202269.4531
3065,2604,2604,830613.8953,104,269,562,109,104,5330,XBGY-42,2563278.505,533,104,0,2549380,0.006097043,1.76895E-06,20170.92773
3066,2604,2604,830613.8953,105,243,1029,381,105,5320,BA104B,29859945.28,532,105,0,29662700,0.033039746,7.10108E-05,809735.6875
3067,2605,2605,830601.587,105,243,1029,381,105,5320,BA104B,29859945.28,532,105,0,29662700,0.03416,7.28416E-05,830601.5625
3068,2606,2606,830589.3127,105,243,1029,381,105,5320,BA104B,29859945.28,532,105,0,29662700,0.032857359,4.78788E-05,545947.875
3069,2606,2606,830589.3127,319,244,553,100,319,5280,BA104A-06,3393474.67,528,319,0,3371890,0.02029042,2.49628E-05,284638.75
3070,2607,2607,830577.0726,105,243,1029,381,105,5320,BA104B,29859945.28,532,105,0,29662700,0.02544654,3.83367E-05,437136.7813
3071,2607,2607,830577.0726,318,245,552,99,318,5260,BA104A-04,3248474.346,526,318,0,3226270,0.019505183,1.53968E-05,175559.9375
3072,2607,2607,830577.0726,319,244,553,100,319,5280,BA104A-06,3393474.67,528,319,0,3371890,0.022924906,1.91082E-05,217880.7031
3073,2608,2608,830564.8666,105,243,1029,381,105,5320,BA104B,29859945.28,532,105,0,29662700,0.001994974,1.58735E-07,1810.007813
3074,2608,2608,830564.8666,318,245,552,99,318,5260,BA104A-04,3248474.346,526,318,0,3226270,0.033783798,7.26776E-05,828695.0625
3075,2608,2608,830564.8666,319,244,553,100,319,5280,BA104A-06,3393474.67,528,319,0,3371890,0.000364886,5.2897E-09,60.31368256
3076,2609,2609,830552.6947,313,246,1028,380,313,5270,BA104A-03,1577064.237,527,313,0,1566510,0.024516571,3.30688E-05,377054.5313
3077,2609,2609,830552.6947,318,245,552,99,318,5260,BA104A-04,3248474.346,526,318,0,3226270,0.026143763,3.97728E-05,453498.1875
3078,2610,2610,830540.5569,243,253,1032,383,243,5310,BA104C,46547680.5,531,243,0,46253600,0.032983957,6.95001E-05,792440.75
3079,2610,2610,830540.5569,313,246,1028,380,313,5270,BA104A-03,1577064.237,527,313,0,1566510,0.017730827,3.34155E-06,38100.17969
3080,2611,2611,830528.4532,243,253,1032,383,243,5310,BA104C,46547680.5,531,243,0,46253600,0.040706446,6.34536E-05,723489.125
3081,2611,2611,830528.4532,334,259,1033,384,334,5250,BA104A-02,2062115.646,525,334,0,2049080,0.01528581,9.38801E-06,107042.5547
3082,2612,2612,830516.3836,243,253,1032,383,243,5310,BA104C,46547680.5,531,243,0,46253600,0.03416,7.28416E-05,830516.375
3083,2613,2613,830504.3481,243,253,1032,383,243,5310,BA104C,46547680.5,531,243,0,46253600,0.034160001,7.28416E-05,830504.4375
3084,2614,2614,830492.3467,243,253,1032,383,243,5310,BA104C,46547680.5,531,243,0,46253600,0.034160001,7.28416E-05,830492.4375
3085,2615,2615,830480.3793,240,254,645,172,240,6080,XBGX03-T4,15350697.7,608,240,0,15267400,0.017384204,1.05333E-05,120091.0469
3086,2615,2615,830480.3793,243,253,1032,383,243,5310,BA104C,46547680.5,531,243,0,46253600,0.032635596,6.23083E-05,710386.8125
3087,2616,2616,830468.4461,240,254,645,172,240,6080,XBGX03-T4,15350697.7,608,240,0,15267400,0.034059718,7.26076E-05,827801.375
3088,2616,2616,830468.4461,243,253,1032,383,243,5310,BA104C,46547680.5,531,243,0,46253600,0.002453328,2.33972E-07,2667.605225
3089,2617,2617,830456.547,240,254,645,172,240,6080,XBGX03-T4,15350697.7,608,240,0,15267400,0.034160001,7.28416E-05,830456.625
3090,2618,2618,830444.6819,240,254,645,172,240,6080,XBGX03-T4,15350697.7,608,240,0,15267400,0.034427938,5.67116E-05,646553.1875
3091,2618,2618,830444.6819,354,445,649,176,354,6140,XBGX03-06,4035624.622,614,354,0,4016470,0.021437215,1.613E-05,183892.75
3092,2619,2619,830432.8509,354,445,649,176,354,6140,XBGX03-06,4035624.622,614,354,0,4016470,0.03416,7.28416E-05,830432.8125
3093,2620,2620,830421.054,236,299,628,155,236,6160,XBGX03-T2,12674650.71,616,236,0,12629300,0.011501574,4.83575E-06,55129.97656
3094,2620,2620,830421.054,354,445,649,176,354,6140,XBGX03-06,4035624.622,614,354,0,4016470,0.031977073,6.59871E-05,752279.6875
3095,2620,2620,830421.054,355,446,650,177,355,6170,XBGX03-07,3042887.021,617,355,0,3028190,0.007792118,2.01871E-06,23014.46289
3096,2621,2621,830409.2912,236,299,628,155,236,6160,XBGX03-T2,12674650.71,616,236,0,12629300,0.032059617,6.56023E-05,747878.5625
3097,2621,2621,830409.2912,354,445,649,176,354,6140,XBGX03-06,4035624.622,614,354,0,4016470,0.012419355,7.23927E-06,82528.13281
3098,2622,2622,830397.5625,236,299,628,155,236,6160,XBGX03-T2,12674650.71,616,236,0,12629300,0.03416,7.28416E-05,830397.5625
3099,2623,2623,830385.8678,236,299,628,155,236,6160,XBGX03-T2,12674650.71,616,236,0,12629300,0.034160001,7.28416E-05,830385.9375
3100,2624,2624,830374.2073,236,299,628,155,236,6160,XBGX03-T2,12674650.71,616,236,0,12629300,0.034160001,7.28416E-05,830374.25
3101,2625,2625,830362.5808,235,290,681,187,235,6520,BA402E-01,19726674.48,652,235,0,19672200,0.022443895,1.74773E-05,199233.2188
3102,2625,2625,830362.5808,236,299,628,155,236,6160,XBGX03-T2,12674650.71,616,236,0,12629300,0.029211632,5.53643E-05,631129.1875
3103,2626,2626,830350.9883,235,290,681,187,235,6520,BA402E-01,19726674.48,652,235,0,19672200,0.034160001,7.28416E-05,830351.0625
3104,2627,2627,830339.43,235,290,681,187,235,6520,BA402E-01,19726674.48,652,235,0,19672200,0.031512749,4.5133E-05,514482.375
3105,2627,2627,830339.43,248,403,721,227,248,6530,BA402A-05,1841180.725,653,248,0,1834140,0.022349047,2.77086E-05,315854.0313
3106,2628,2628,830327.9057,235,290,681,187,235,6520,BA402E-01,19726674.48,652,235,0,19672200,0.005046539,1.00102E-06,11411.11035
3107,2628,2628,830327.9057,248,403,721,227,248,6530,BA402A-05,1841180.725,653,248,0,1834140,0.023935571,3.64618E-05,415631.5313
3108,2628,2628,830327.9057,272,433,718,224,272,6590,BA402C-01,1410614.798,659,272,0,1406720,0.013182205,7.34448E-06,83719.49219
3109,2628,2628,830327.9057,276,432,723,229,276,6510,BA402B-01,2167836.864,651,276,0,2161580,0.01804403,1.81669E-05,207088.2188
3110,2628,2628,830327.9057,277,404,719,225,277,6560,BA402A-06,812014.6491,656,277,0,809564,0.014998905,9.86742E-06,112477.5859
3111,2629,2629,830316.4155,272,433,718,224,272,6590,BA402C-01,1410614.798,659,272,0,1406720,0.031132422,6.15245E-05,701314.625
